"customer_id","age","gender","item_purchased","category","purchase_amount","purchase_date","location","size","color","season","review_rating","subscription_status","shipping_type","discount_applied","promo_code_used","previous_purchases","payment_method","frequency_of_purchases","age_group","purchase_frequency_days"
"15288","33","Male","T-Shirt","Clothing","3071","2024-12-14 14:34:06","Delhi","XL","Blue","Fall","4.4","Yes","Express","No","No","4","Debit Card","Monthly","Adult","30"
"15289","53","Female","Watch","Accessories","18509","2024-02-29 02:24:25","Hyderabad","Unknown","Red","Spring","4.5","No","Free Shipping","No","No","8","Credit Card","Quarterly","Middle-aged","90"
"15290","69","Male","Jeans","Clothing","7553","2025-07-14 15:21:52","Chennai","L","Brown","Spring","2.9","Yes","Express","Yes","No","9","Credit Card","Monthly","Senior","30"
"15291","49","Male","Boots","Footwear","10375","2024-01-03 11:57:26","Kolkata","Unknown","Gray","Spring","3.9","No","Express","No","No","10","Cash","Bi-Weekly","Middle-aged","14"
"15292","31","Male","Jeans","Clothing","11039","2025-12-25 13:45:27","Chennai","L","Gray","Summer","4","No","Free Shipping","No","No","11","Debit Card","Monthly","Young Adult","30"
"15293","39","Female","Smartphone","Electronics","31291","2025-07-09 18:59:27","Jaipur","Unknown","Brown","Fall","3.6","Yes","Express","Yes","No","7","Credit Card","Monthly","Adult","30"
"15295","26","Female","Sneakers","Footwear","6225","2025-11-04 06:00:02","Jaipur","Unknown","White","Winter","3.3","No","Standard","No","No","5","Credit Card","Monthly","Young Adult","30"
"15296","50","Male","T-Shirt","Clothing","3071","2024-11-02 12:22:10","Chennai","L","Brown","Winter","2.9","Yes","Express","No","No","13","Google Pay","Quarterly","Middle-aged","90"
"15297","30","Male","T-Shirt","Clothing","6059","2024-11-23 17:33:38","Kolkata","L","Black","Spring","3.6","Yes","Standard","No","No","8","PayPal","Bi-Weekly","Young Adult","14"
"15298","50","Female","T-Shirt","Clothing","6889","2025-08-31 19:58:56","Jaipur","M","Green","Summer","4.4","No","Standard","No","No","13","Credit Card","Bi-Weekly","Middle-aged","14"
"15299","42","Female","Jacket","Clothing","8217","2024-03-31 12:32:12","Pune","M","Green","Summer","2.7","No","Free Shipping","No","No","11","Credit Card","Weekly","Adult","7"
"15300","23","Female","Smartphone","Electronics","104912","2024-03-09 16:34:10","Delhi","Unknown","Red","Spring","3.6","Yes","Not Specified","Yes","Yes","7","Apple Pay","Monthly","Young Adult","30"
"15301","19","Female","Backpack","Accessories","20252","2024-09-23 20:03:42","Mumbai","Unknown","White","Spring","3.8","No","Standard","No","Yes","7","Cash","Weekly","Young Adult","7"
"15302","54","Male","Backpack","Accessories","2656","2025-06-23 13:12:52","Chennai","Unknown","Red","Summer","3.4","No","Express","No","No","7","Debit Card","Bi-Weekly","Middle-aged","14"
"15303","24","Male","Headphones","Electronics","113212","2025-11-13 05:51:35","Delhi","Unknown","Green","Winter","3.2","Yes","Standard","No","No","10","Google Pay","Quarterly","Young Adult","90"
"15304","57","Female","Jacket","Clothing","6889","2025-02-21 19:48:21","Jaipur","L","Blue","Summer","4.2","Yes","Express","Yes","No","10","PayPal","Monthly","Middle-aged","30"
"15305","39","Female","Jacket","Clothing","9296","2024-04-09 00:09:26","Jaipur","S","Blue","Summer","3.5","No","Next Day Air","Yes","No","9","Credit Card","Annually","Adult","365"
"15306","22","Female","Headphones","Electronics","36852","2024-02-03 14:41:40","Hyderabad","Unknown","Red","Summer","4.7","Yes","Next Day Air","Yes","No","7","Apple Pay","Quarterly","Young Adult","90"
"15307","46","Male","Sneakers","Footwear","7387","2025-04-09 15:20:53","Mumbai","Unknown","Blue","Winter","5","No","Free Shipping","No","Yes","5","Debit Card","Quarterly","Middle-aged","90"
"15308","18","Male","Jacket","Clothing","7304","2025-08-25 02:31:10","Pune","S","Red","Fall","3.9","Yes","Express","Yes","No","7","Credit Card","Weekly","Young Adult","7"
"15309","60","Male","Headphones","Electronics","80095","2024-05-31 15:48:11","Mumbai","Unknown","Red","Winter","4.6","No","Next Day Air","No","No","10","Google Pay","Monthly","Senior","30"
"15310","22","Male","Boots","Footwear","9711","2024-09-26 09:15:02","Mumbai","Unknown","Blue","Winter","3.9","No","Express","No","Yes","14","Apple Pay","Monthly","Young Adult","30"
"15311","36","Male","Backpack","Accessories","10790","2024-05-13 02:29:50","Bengaluru","Unknown","Green","Summer","5","Yes","Express","Yes","Yes","12","Debit Card","Weekly","Adult","7"
"15312","67","Female","T-Shirt","Clothing","8466","2024-09-20 19:04:33","Jaipur","XL","Red","Summer","3.1","No","Standard","No","Yes","7","Debit Card","Bi-Weekly","Senior","14"
"15313","20","Male","Jeans","Clothing","9545","2024-04-18 04:14:57","Mumbai","M","Black","Spring","4.1","No","Standard","Yes","Yes","7","Credit Card","Bi-Weekly","Young Adult","14"
"15314","25","Male","Sneakers","Footwear","11537","2025-05-31 11:17:42","Kolkata","Unknown","Gray","Summer","3.4","No","Next Day Air","No","No","9","PayPal","Weekly","Young Adult","7"
"15315","54","Female","Jeans","Clothing","4482","2024-10-28 12:08:47","Delhi","XL","Gray","Summer","4","Yes","Standard","No","No","9","Credit Card","Bi-Weekly","Middle-aged","14"
"15316","24","Male","T-Shirt","Clothing","9462","2025-11-14 20:53:44","Mumbai","M","Brown","Summer","3.2","Yes","Next Day Air","Yes","Yes","13","Debit Card","Quarterly","Young Adult","90"
"15317","54","Female","Laptop","Electronics","98106","2024-02-20 20:46:04","Kolkata","Unknown","Red","Summer","4.7","Yes","Standard","No","No","9","Debit Card","Quarterly","Middle-aged","90"
"15318","40","Female","Jacket","Clothing","7719","2025-02-11 10:41:48","Chennai","L","Blue","Fall","5","No","Standard","Yes","No","8","Credit Card","Weekly","Adult","7"
"15319","54","Female","Laptop","Electronics","28552","2024-02-05 03:29:06","Hyderabad","Unknown","Gray","Fall","3.7","No","Standard","No","No","7","Credit Card","Bi-Weekly","Middle-aged","14"
"15320","41","Female","Jacket","Clothing","4565","2025-11-12 01:20:05","Pune","L","Brown","Fall","4","No","Free Shipping","No","Yes","9","Credit Card","Monthly","Adult","30"
"15321","62","Female","T-Shirt","Clothing","3320","2025-09-16 07:46:56","Mumbai","S","Green","Summer","4.1","Yes","Standard","No","No","10","Credit Card","Monthly","Senior","30"
"15322","49","Female","Jacket","Clothing","3984","2025-04-12 19:52:25","Mumbai","L","Black","Spring","4.7","No","Standard","Yes","No","13","Credit Card","Monthly","Middle-aged","30"
"15323","18","Male","Smartphone","Electronics","88893","2025-06-12 08:55:52","Hyderabad","Unknown","Blue","Winter","3.5","No","Next Day Air","Yes","No","10","Credit Card","Quarterly","Young Adult","90"
"15324","69","Female","Backpack","Accessories","21248","2025-04-01 18:46:12","Delhi","Unknown","Blue","Winter","3.5","No","Free Shipping","Yes","No","10","Google Pay","Quarterly","Senior","90"
"15325","63","Male","Laptop","Electronics","29465","2025-02-18 06:04:42","Bengaluru","Unknown","White","Fall","3.7","No","Express","No","No","9","Debit Card","Monthly","Senior","30"
"15326","50","Female","Sneakers","Footwear","10707","2025-03-11 05:05:20","Bengaluru","Unknown","Red","Spring","4.5","Yes","Standard","Yes","No Promo","7","Apple Pay","Weekly","Middle-aged","7"
"15327","47","Female","Laptop","Electronics","122425","2025-05-09 14:26:01","Jaipur","Unknown","Blue","Fall","4.8","No","Express","Yes","Yes","11","Credit Card","Bi-Weekly","Middle-aged","14"
"15328","33","Male","Jeans","Clothing","5229","2025-02-20 11:59:47","Bengaluru","S","Red","Fall","4.3","No","Standard","No","No","10","Credit Card","Weekly","Adult","7"
"15329","22","Female","Jeans","Clothing","4980","2024-04-29 04:13:15","Bengaluru","S","Brown","Spring","3.7","No","Express","Yes","No","11","Credit Card","Monthly","Young Adult","30"
"15330","66","Female","Jacket","Clothing","6225","2025-07-11 19:20:30","Jaipur","S","Brown","Spring","4.2","No","Standard","No","No","8","Debit Card","Monthly","Senior","30"
"15331","42","Female","Sneakers","Footwear","9296","2025-04-28 00:55:35","Pune","Unknown","Green","Winter","3.9","No","Standard","Yes","No","15","Credit Card","Weekly","Adult","7"
"15332","66","Female","Laptop","Electronics","93707","2024-05-26 20:37:37","Delhi","Unknown","Green","Spring","4","No","Standard","No","Yes","10","Google Pay","Monthly","Senior","30"
"15333","61","Female","Jacket","Clothing","7802","2024-06-24 18:57:55","Hyderabad","M","Gray","Summer","3.8","No","Free Shipping","No","No","9","Credit Card","Bi-Weekly","Senior","14"
"15334","43","Female","Backpack","Accessories","1494","2025-11-24 18:51:40","Chennai","Unknown","Green","Summer","3.6","Yes","Standard","No","Yes","9","Credit Card","Bi-Weekly","Adult","14"
"15335","55","Female","Laptop","Electronics","64989","2025-04-17 05:15:47","Kolkata","Unknown","Brown","Fall","4.4","No","Express","No","No","8","Credit Card","Bi-Weekly","Middle-aged","14"
"15336","65","Male","Watch","Accessories","13529","2024-07-22 21:17:07","Jaipur","Unknown","Black","Summer","3.2","No","Free Shipping","No","No","4","Apple Pay","Bi-Weekly","Senior","14"
"15337","69","Male","Jeans","Clothing","3652","2024-08-08 12:50:35","Pune","M","Green","Summer","4.8","No","Standard","No","Yes","7","Credit Card","Bi-Weekly","Senior","14"
"15338","62","Male","T-Shirt","Clothing","3735","2024-08-22 11:58:48","Delhi","XL","Black","Spring","4.9","Yes","Standard","No","No","13","PayPal","Quarterly","Senior","90"
"15339","65","Female","Jacket","Clothing","2075","2025-02-11 01:26:24","Chennai","S","White","Fall","3.8","No","Standard","No","No","9","Credit Card","Weekly","Senior","7"
"15340","29","Male","Headphones","Electronics","75198","2024-01-01 14:21:47","Bengaluru","Unknown","Brown","Winter","2.4","No","Standard","Yes","Yes","6","Debit Card","Annually","Young Adult","365"
"15341","48","Male","T-Shirt","Clothing","10873","2025-08-07 14:10:23","Bengaluru","M","Blue","Winter","3.4","No","Express","Yes","No","12","Cash","Monthly","Middle-aged","30"
"15342","34","Female","Backpack","Accessories","10375","2025-09-01 00:08:02","Mumbai","Unknown","Brown","Summer","3.5","No","Standard","No","No","10","Credit Card","Bi-Weekly","Adult","14"
"15343","35","Male","Backpack","Accessories","13363","2025-06-17 22:11:19","Kolkata","Unknown","Black","Spring","4.4","No","Express","Yes","No","9","Credit Card","Monthly","Adult","30"
"15344","49","Female","Boots","Footwear","11869","2024-04-27 06:13:40","Kolkata","Unknown","Red","Fall","4.3","No","Free Shipping","Yes","Yes","13","Cash","Monthly","Middle-aged","30"
"15345","44","Male","Watch","Accessories","20086","2024-08-25 03:40:20","Bengaluru","Unknown","Gray","Summer","4.8","Yes","Express","No","No","8","Credit Card","Monthly","Middle-aged","30"
"15346","23","Male","Laptop","Electronics","117528","2024-08-06 17:13:41","Mumbai","Unknown","Brown","Spring","4.1","No","Standard","Yes","No","13","Debit Card","Bi-Weekly","Young Adult","14"
"15347","45","Female","Watch","Accessories","2241","2024-03-10 09:56:38","Hyderabad","Unknown","Black","Spring","3.4","No","Free Shipping","No","No","13","Debit Card","Monthly","Middle-aged","30"
"15348","69","Male","Sneakers","Footwear","9379","2024-02-17 17:28:38","Chennai","Unknown","Black","Fall","2.5","No","Standard","No","No","12","PayPal","Bi-Weekly","Senior","14"
"15349","58","Male","Watch","Accessories","10624","2025-04-10 05:40:02","Chennai","Unknown","Black","Summer","5","No","Standard","Yes","Yes","9","Apple Pay","Quarterly","Senior","90"
"15350","48","Female","T-Shirt","Clothing","3237","2025-12-10 12:42:10","Mumbai","M","Black","Fall","4.7","No","Not Specified","Yes","No","7","Credit Card","Monthly","Middle-aged","30"
"15351","39","Male","Sneakers","Footwear","4565","2025-04-06 09:02:41","Hyderabad","Unknown","Gray","Summer","4.6","Yes","Express","No","Yes","9","Credit Card","Weekly","Adult","7"
"15352","45","Female","Smartphone","Electronics","69305","2025-07-03 18:37:18","Chennai","Unknown","Gray","Winter","4.7","No","Express","Yes","Yes","8","Debit Card","Annually","Middle-aged","365"
"15353","66","Male","Watch","Accessories","21912","2024-06-20 19:08:04","Chennai","Unknown","Red","Spring","3.8","No","Next Day Air","Yes","Yes","11","Debit Card","Monthly","Senior","30"
"15354","53","Male","T-Shirt","Clothing","5229","2024-02-08 18:14:42","Pune","XL","Brown","Summer","4.6","No","Standard","Yes","No","13","Debit Card","Annually","Middle-aged","365"
"15355","66","Male","Sneakers","Footwear","15355","2025-08-24 07:24:11","Kolkata","Unknown","Brown","Spring","4.4","Yes","Standard","No","Yes","8","Debit Card","Quarterly","Senior","90"
"15356","26","Male","Headphones","Electronics","84577","2025-08-27 12:53:45","Jaipur","Unknown","Green","Fall","4.9","Yes","Next Day Air","No","Yes","13","PayPal","Weekly","Young Adult","7"
"15357","25","Female","Sneakers","Footwear","12782","2025-09-16 03:57:16","Kolkata","Unknown","Green","Winter","4.7","No","Next Day Air","No","No","8","PayPal","Annually","Young Adult","365"
"15358","51","Male","Watch","Accessories","23074","2024-06-14 21:12:23","Hyderabad","Unknown","Brown","Fall","3.7","Yes","Standard","Yes","Yes","10","Apple Pay","Weekly","Middle-aged","7"
"15359","29","Female","Watch","Accessories","19339","2025-08-29 22:13:25","Delhi","Unknown","Blue","Summer","3.9","No","Standard","No","No","11","PayPal","Bi-Weekly","Young Adult","14"
"15360","63","Female","Watch","Accessories","1245","2024-09-08 02:58:52","Chennai","Unknown","White","Spring","4.3","No","Standard","Yes","No Promo","9","Apple Pay","Quarterly","Senior","90"
"15361","48","Female","Smartphone","Electronics","28054","2025-01-09 08:07:04","Chennai","Unknown","Brown","Fall","3.2","No","Next Day Air","Yes","No","14","Credit Card","Monthly","Middle-aged","30"
"15362","53","Female","Jeans","Clothing","9545","2025-05-31 15:35:51","Bengaluru","S","Green","Fall","3.9","No","Next Day Air","No","Yes","8","Credit Card","Monthly","Middle-aged","30"
"15363","58","Male","T-Shirt","Clothing","2656","2025-12-19 02:30:11","Delhi","XL","Gray","Summer","4.2","Yes","Next Day Air","Yes","Yes","6","Debit Card","Bi-Weekly","Senior","14"
"15364","24","Female","Sneakers","Footwear","6806","2024-05-09 11:16:44","Chennai","Unknown","Brown","Fall","3.5","No","Express","Yes","Yes","9","Credit Card","Bi-Weekly","Young Adult","14"
"15365","56","Male","Laptop","Electronics","35773","2025-09-16 14:18:50","Delhi","Unknown","White","Fall","3.8","No","Standard","Yes","No","10","Google Pay","Monthly","Middle-aged","30"
"15366","69","Female","T-Shirt","Clothing","5976","2025-11-10 01:26:16","Kolkata","M","Red","Summer","4.6","Yes","Free Shipping","Yes","No","6","Cash","Monthly","Senior","30"
"15367","25","Male","Watch","Accessories","17762","2025-08-29 05:43:55","Kolkata","Unknown","Red","Winter","4.4","Yes","Standard","No","No","17","Credit Card","Monthly","Young Adult","30"
"15368","40","Male","Laptop","Electronics","24817","2024-10-24 15:17:41","Pune","Unknown","Black","Fall","2","No","Express","Yes","No","9","PayPal","Quarterly","Adult","90"
"15369","38","Female","Headphones","Electronics","81506","2025-03-11 13:10:15","Delhi","Unknown","Red","Spring","3","No","Standard","Yes","No","7","Apple Pay","Annually","Adult","365"
"15370","62","Female","Headphones","Electronics","77605","2025-04-27 18:02:13","Chennai","Unknown","Brown","Summer","4.3","Yes","Express","Yes","No","9","Credit Card","Bi-Weekly","Senior","14"
"15371","44","Female","Headphones","Electronics","105908","2024-01-19 06:28:15","Chennai","Unknown","Brown","Spring","4","No","Free Shipping","Yes","No","11","Credit Card","Monthly","Middle-aged","30"
"15372","30","Female","Watch","Accessories","16268","2024-03-03 11:02:22","Hyderabad","Unknown","Blue","Spring","4.3","No","Standard","No","No","9","Credit Card","Weekly","Young Adult","7"
"15373","69","Female","Smartphone","Electronics","72708","2024-02-12 09:54:15","Kolkata","Unknown","Black","Summer","4.5","No","Standard","No","No","7","Credit Card","Quarterly","Senior","90"
"15374","58","Female","Watch","Accessories","12782","2024-12-16 18:07:43","Bengaluru","Unknown","Black","Summer","3.8","No","Express","Yes","Yes","6","PayPal","Quarterly","Senior","90"
"15375","66","Female","Smartphone","Electronics","49385","2025-12-26 06:30:34","Kolkata","Unknown","Black","Spring","4.5","Yes","Express","No","Yes","11","PayPal","Quarterly","Senior","90"
"15376","20","Female","Boots","Footwear","6806","2025-01-17 06:56:20","Hyderabad","Unknown","Blue","Winter","5","No","Next Day Air","No","No","19","Cash","Quarterly","Young Adult","90"
"15377","37","Male","Boots","Footwear","9130","2025-12-14 00:05:03","Jaipur","Unknown","Black","Spring","3.2","No","Free Shipping","Yes","No","10","Credit Card","Quarterly","Adult","90"
"15378","69","Female","Boots","Footwear","10873","2025-07-24 18:13:01","Delhi","Unknown","Green","Fall","4.8","Yes","Standard","Yes","No","8","Credit Card","Monthly","Senior","30"
"15379","28","Male","Backpack","Accessories","4399","2025-01-28 12:59:38","Jaipur","Unknown","Brown","Summer","3.8","Yes","Standard","No","No","13","Apple Pay","Weekly","Young Adult","7"
"15380","51","Female","Laptop","Electronics","19754","2024-01-03 07:25:49","Pune","Unknown","White","Fall","4.3","No","Next Day Air","No","Yes","16","Credit Card","Bi-Weekly","Middle-aged","14"
"15381","61","Male","T-Shirt","Clothing","11288","2025-01-25 09:02:40","Jaipur","XL","White","Spring","4.7","Yes","Standard","No","No","9","Debit Card","Bi-Weekly","Senior","14"
"15382","65","Male","Jacket","Clothing","10292","2024-07-20 00:20:12","Chennai","S","Blue","Summer","5","Yes","Free Shipping","No","No","15","Debit Card","Monthly","Senior","30"
"15383","19","Female","Headphones","Electronics","106987","2024-07-05 01:47:39","Delhi","Unknown","Green","Winter","4","No","Standard","Yes","Yes","13","Credit Card","Quarterly","Young Adult","90"
"15384","50","Male","Laptop","Electronics","31125","2024-03-20 05:00:55","Mumbai","Unknown","Gray","Spring","3.8","No","Express","Yes","No","13","Debit Card","Monthly","Middle-aged","30"
"15385","24","Female","Headphones","Electronics","15106","2024-11-30 10:29:21","Jaipur","Unknown","Green","Winter","4.4","Yes","Standard","No","No","8","Google Pay","Bi-Weekly","Young Adult","14"
"15386","48","Male","Sneakers","Footwear","11537","2025-08-25 17:43:56","Jaipur","Unknown","Red","Fall","4.1","No","Next Day Air","No","No","14","Debit Card","Monthly","Middle-aged","30"
"15387","45","Male","Boots","Footwear","8466","2024-01-18 08:37:18","Jaipur","Unknown","White","Fall","3.6","No","Express","No","No","7","Credit Card","Quarterly","Middle-aged","90"
"15388","59","Male","Jacket","Clothing","9794","2024-05-13 19:44:23","Delhi","M","White","Spring","4.2","No","Standard","Yes","Yes","10","Credit Card","Monthly","Senior","30"
"15389","58","Male","Headphones","Electronics","118026","2025-04-06 09:26:00","Delhi","Unknown","Black","Summer","4.6","No","Standard","No","No","10","Debit Card","Monthly","Senior","30"
"15390","44","Female","T-Shirt","Clothing","6557","2025-09-20 19:22:25","Jaipur","S","Red","Spring","4.6","No","Standard","No","Yes","7","Debit Card","Monthly","Middle-aged","30"
"15391","34","Male","Laptop","Electronics","46895","2025-12-25 20:48:46","Chennai","Unknown","Blue","Fall","2.9","Yes","Standard","Yes","No Promo","4","Google Pay","Weekly","Adult","7"
"15392","44","Female","Boots","Footwear","13944","2024-03-18 21:38:18","Kolkata","Unknown","Brown","Summer","2.4","No","Next Day Air","No","Yes","10","Cash","Quarterly","Middle-aged","90"
"15393","31","Male","Sneakers","Footwear","14276","2025-11-13 21:05:05","Bengaluru","Unknown","Brown","Spring","2.9","Yes","Standard","No","Yes","9","Credit Card","Quarterly","Young Adult","90"
"15394","30","Female","Smartphone","Electronics","20584","2024-03-22 15:14:37","Mumbai","Unknown","White","Fall","3.1","No","Standard","No","No","12","Debit Card","Monthly","Young Adult","30"
"15395","51","Male","Headphones","Electronics","119603","2024-03-26 12:00:37","Delhi","Unknown","Black","Winter","2.8","No","Express","No","No","11","Credit Card","Bi-Weekly","Middle-aged","14"
"15396","43","Male","Sneakers","Footwear","11703","2024-11-24 05:34:42","Hyderabad","Unknown","White","Winter","3.8","No","Standard","Yes","No","6","Credit Card","Monthly","Adult","30"
"15397","43","Female","Headphones","Electronics","56274","2024-02-02 10:36:13","Jaipur","Unknown","Gray","Summer","4","Yes","Standard","Yes","No","10","Credit Card","Bi-Weekly","Adult","14"
"15398","42","Male","Jacket","Clothing","4814","2025-03-12 00:31:56","Mumbai","S","Green","Fall","4.4","No","Express","No","No","9","Credit Card","Bi-Weekly","Adult","14"
"15399","66","Male","Laptop","Electronics","75032","2024-02-14 03:54:53","Kolkata","Unknown","Gray","Spring","4.7","Yes","Standard","Yes","No","8","Credit Card","Monthly","Senior","30"
"15400","65","Female","T-Shirt","Clothing","1992","2024-12-05 00:03:07","Hyderabad","M","Blue","Fall","4.2","No","Standard","Yes","No","11","PayPal","Monthly","Senior","30"
"15401","18","Female","Boots","Footwear","6059","2024-07-14 00:47:48","Mumbai","Unknown","Black","Fall","3.9","Yes","Express","No","Yes","14","Debit Card","Bi-Weekly","Young Adult","14"
"15402","37","Female","Watch","Accessories","8466","2024-04-30 07:32:51","Pune","Unknown","Black","Summer","4.6","Yes","Express","No","No","7","Debit Card","Bi-Weekly","Adult","14"
"15403","32","Female","Backpack","Accessories","16102","2025-11-13 18:53:27","Delhi","Unknown","Brown","Summer","3.8","No","Next Day Air","Yes","No","17","Debit Card","Annually","Adult","365"
"15404","38","Female","Boots","Footwear","3320","2024-11-27 21:32:56","Chennai","Unknown","Red","Summer","4.6","Yes","Express","Yes","No","11","Credit Card","Quarterly","Adult","90"
"15405","45","Female","Smartphone","Electronics","47974","2025-12-18 07:09:26","Mumbai","Unknown","Blue","Fall","3.9","No","Standard","No","Yes","5","Credit Card","Monthly","Middle-aged","30"
"15406","67","Female","Jacket","Clothing","1660","2025-11-07 20:52:30","Bengaluru","M","Blue","Winter","3.7","No","Standard","No","No","11","Apple Pay","Weekly","Senior","7"
"15407","52","Female","Jacket","Clothing","5229","2024-06-01 17:54:03","Hyderabad","L","Green","Summer","5","No","Not Specified","No","No","11","PayPal","Quarterly","Middle-aged","90"
"15408","30","Male","Smartphone","Electronics","55942","2024-04-09 10:48:30","Bengaluru","Unknown","Green","Summer","3.8","No","Standard","No","Yes","4","Debit Card","Monthly","Young Adult","30"
"15409","37","Male","Smartphone","Electronics","21829","2025-04-23 15:56:09","Chennai","Unknown","Red","Winter","3.7","No","Standard","No","Yes","10","PayPal","Bi-Weekly","Adult","14"
"15410","37","Female","Headphones","Electronics","67147","2024-09-26 18:45:46","Pune","Unknown","Gray","Winter","3.7","No","Next Day Air","No","No","9","Credit Card","Bi-Weekly","Adult","14"
"15411","21","Male","Laptop","Electronics","54116","2024-10-31 09:41:41","Kolkata","Unknown","Red","Summer","4.8","No","Express","No","No","15","Credit Card","Monthly","Young Adult","30"
"15412","61","Female","Jeans","Clothing","9794","2024-07-21 18:55:35","Jaipur","L","White","Summer","5","No","Standard","No","No","15","Credit Card","Quarterly","Senior","90"
"15413","47","Female","T-Shirt","Clothing","2656","2025-02-01 16:59:44","Kolkata","M","Red","Fall","4.3","No","Standard","No","Yes","8","Credit Card","Monthly","Middle-aged","30"
"15414","48","Female","T-Shirt","Clothing","11371","2025-02-18 22:40:12","Kolkata","L","Gray","Winter","3.2","No","Next Day Air","No","No","9","Cash","Monthly","Middle-aged","30"
"15415","58","Male","Jeans","Clothing","10209","2025-07-17 08:14:23","Chennai","L","Green","Spring","1.6","Yes","Standard","Yes","No","10","Credit Card","Monthly","Senior","30"
"15416","21","Male","Watch","Accessories","5229","2024-03-17 20:17:19","Bengaluru","Unknown","Red","Winter","4.7","No","Free Shipping","Yes","No","6","Debit Card","Weekly","Young Adult","7"
"15417","55","Female","Smartphone","Electronics","49136","2025-11-30 22:03:57","Delhi","Unknown","White","Winter","3.3","Yes","Free Shipping","No","No","6","Google Pay","Monthly","Middle-aged","30"
"15418","66","Male","Jacket","Clothing","2324","2025-12-17 14:01:54","Mumbai","L","Black","Spring","3.9","No","Standard","Yes","Yes","19","Credit Card","Quarterly","Senior","90"
"15419","36","Female","Boots","Footwear","12450","2025-02-26 07:26:24","Bengaluru","Unknown","Blue","Spring","4.6","No","Express","No","No","12","Credit Card","Quarterly","Adult","90"
"15420","30","Female","Headphones","Electronics","25398","2025-10-20 12:01:55","Chennai","Unknown","Red","Spring","1.8","No","Standard","Yes","No","12","PayPal","Quarterly","Young Adult","90"
"15421","33","Female","Watch","Accessories","21663","2025-07-06 10:25:29","Jaipur","Unknown","Green","Spring","3.4","Yes","Express","No","Yes","11","Credit Card","Quarterly","Adult","90"
"15422","37","Male","Jeans","Clothing","3403","2024-01-09 14:25:08","Kolkata","S","Green","Fall","4.5","Yes","Express","No","No","11","Debit Card","Bi-Weekly","Adult","14"
"15423","25","Female","Boots","Footwear","5312","2024-10-13 00:46:24","Pune","Unknown","Gray","Winter","3.9","No","Not Specified","No","No","5","Debit Card","Monthly","Young Adult","30"
"15424","28","Female","Laptop","Electronics","57353","2024-01-28 16:36:39","Pune","Unknown","Red","Summer","2.5","No","Free Shipping","No","No","12","Credit Card","Bi-Weekly","Young Adult","14"
"15425","38","Male","Laptop","Electronics","104995","2025-02-11 14:14:51","Hyderabad","Unknown","Brown","Fall","5","Yes","Standard","No","No","5","Credit Card","Quarterly","Adult","90"
"15426","64","Male","Headphones","Electronics","92877","2025-03-07 12:33:19","Delhi","Unknown","Green","Winter","3.9","No","Standard","No","Yes","15","Credit Card","Quarterly","Senior","90"
"15427","45","Male","Jacket","Clothing","7968","2024-01-23 09:31:55","Hyderabad","M","Black","Summer","3.7","No","Standard","Yes","No","4","Debit Card","Bi-Weekly","Middle-aged","14"
"15428","33","Female","Backpack","Accessories","9960","2025-12-08 03:34:35","Delhi","Unknown","Black","Summer","4.7","Yes","Not Specified","No","Yes","15","Cash","Bi-Weekly","Adult","14"
"15429","56","Female","Boots","Footwear","5644","2024-01-18 15:31:56","Bengaluru","Unknown","Brown","Winter","2.9","No","Standard","No","Yes","7","PayPal","Monthly","Middle-aged","30"
"15430","20","Female","Backpack","Accessories","12035","2025-02-22 11:48:10","Delhi","Unknown","Red","Spring","2.5","No","Express","No","No","6","Credit Card","Bi-Weekly","Young Adult","14"
"15431","48","Male","Sneakers","Footwear","9545","2024-05-19 04:52:25","Jaipur","Unknown","Black","Fall","2.9","No","Standard","Yes","Yes","8","PayPal","Monthly","Middle-aged","30"
"15432","47","Female","Laptop","Electronics","61171","2024-07-29 14:54:07","Mumbai","Unknown","Blue","Spring","3.2","Yes","Standard","No","No","14","PayPal","Monthly","Middle-aged","30"
"15433","25","Female","Smartphone","Electronics","29880","2025-03-29 02:02:14","Kolkata","Unknown","White","Summer","4.7","Yes","Standard","No","No","9","Credit Card","Monthly","Young Adult","30"
"15434","66","Female","T-Shirt","Clothing","6308","2025-02-01 06:20:50","Chennai","M","Green","Winter","4.5","Yes","Express","Yes","Yes","10","Debit Card","Monthly","Senior","30"
"15435","49","Male","Smartphone","Electronics","103999","2025-09-24 19:38:05","Chennai","Unknown","Green","Winter","4.4","Yes","Next Day Air","Yes","No","14","PayPal","Quarterly","Middle-aged","90"
"15436","29","Female","T-Shirt","Clothing","2490","2025-06-07 23:40:33","Pune","S","Black","Fall","2.3","Yes","Standard","Yes","No","11","Google Pay","Monthly","Young Adult","30"
"15437","28","Female","T-Shirt","Clothing","3403","2024-01-08 15:39:08","Kolkata","L","Blue","Summer","4.8","No","Standard","Yes","Yes","12","Credit Card","Weekly","Young Adult","7"
"15438","51","Female","Smartphone","Electronics","60839","2025-06-18 03:05:41","Pune","Unknown","Green","Summer","3.2","No","Standard","No","No","9","PayPal","Annually","Middle-aged","365"
"15439","63","Female","Smartphone","Electronics","62914","2024-06-09 11:04:03","Bengaluru","Unknown","Blue","Winter","4.3","No","Standard","Yes","No","8","PayPal","Monthly","Senior","30"
"15440","37","Male","Boots","Footwear","4648","2025-11-12 17:01:53","Delhi","Unknown","Green","Spring","3.7","No","Express","Yes","No","17","Credit Card","Quarterly","Adult","90"
