Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (INR),Purchase Date,Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
14424,32,Male,Headphones,Electronics,99600,2025-04-04 05:16:44,Pune,,Black,Spring,4.3,No,Standard,Yes,No,9,PayPal,Quarterly
14425,19,Female,Laptop,Electronics,18841,2025-10-18 07:49:44,Kolkata,,Black,Winter,3.6,Yes,Express,No,Yes,9,PayPal,Annually
14426,39,Female,T-Shirt,Clothing,5893,2025-09-17 12:56:01,Hyderabad,M,White,Winter,3.6,No,Standard,No,Yes,14,Credit Card,Weekly
14427,44,Male,Jacket,Clothing,10707,2025-01-29 13:13:59,Hyderabad,M,Green,Summer,4.5,No,Standard,No,No,21,Google Pay,Annually
14428,35,Female,Smartphone,Electronics,76111,2024-12-09 14:22:11,Hyderabad,,Red,Winter,4.2,Yes,Express,No,Yes,3,Debit Card,Monthly
14429,57,Female,Headphones,Electronics,55029,2024-11-22 17:46:12,Bengaluru,,Blue,Fall,3.3,No,Standard,No,No,8,Debit Card,Monthly
14430,68,Female,Headphones,Electronics,104912,2025-03-02 17:58:09,Mumbai,,Red,Fall,4.0,No,Standard,No,No,7,Credit Card,Bi-Weekly
14431,36,Female,Backpack,Accessories,24734,2024-03-12 07:14:02,Jaipur,,Blue,Spring,3.6,Yes,Standard,No,No,7,Google Pay,Bi-Weekly
14432,66,Female,Headphones,Electronics,29216,2024-01-04 15:58:57,Mumbai,,Green,Summer,3.5,No,Next Day Air,Yes,Yes,7,Debit Card,Bi-Weekly
14433,41,Male,Smartphone,Electronics,97691,2024-06-20 00:46:35,Jaipur,,Gray,Spring,4.4,No,Free Shipping,No,Yes,13,Credit Card,Quarterly
14434,24,Female,Backpack,Accessories,11039,2025-04-27 19:10:36,Jaipur,,Green,Winter,5.0,Yes,Standard,Yes,,11,Credit Card,Monthly
14435,38,Female,T-Shirt,Clothing,7221,2024-09-25 23:11:30,Kolkata,M,Blue,Fall,3.9,No,Free Shipping,No,No,7,Google Pay,Bi-Weekly
14436,64,Male,Jacket,Clothing,12201,2025-02-26 15:13:55,Mumbai,L,Blue,Summer,3.3,No,Standard,Yes,No,11,Credit Card,Weekly
14437,48,Female,Backpack,Accessories,12367,2024-04-06 05:32:12,Mumbai,,Green,Winter,4.0,No,Standard,No,No,16,PayPal,Monthly
14438,45,Female,Laptop,Electronics,15936,2024-10-18 20:32:04,Chennai,,Gray,Spring,3.8,No,Standard,No,No,9,Credit Card,Monthly
14439,28,Male,Headphones,Electronics,62167,2024-01-20 12:36:22,Mumbai,,Red,Winter,4.2,No,Standard,No,No,11,Credit Card,Weekly
14440,52,Female,Jacket,Clothing,9213,2024-09-17 12:00:12,Mumbai,L,Blue,Fall,4.2,No,Express,Yes,No,13,Credit Card,Monthly
14441,68,Female,Headphones,Electronics,87731,2024-11-27 05:17:12,Kolkata,,White,Spring,4.0,No,Express,Yes,No,5,Debit Card,Quarterly
14442,63,Female,Jacket,Clothing,10707,2024-10-10 21:44:33,Delhi,S,Black,Winter,3.5,No,Next Day Air,Yes,No,8,Google Pay,Weekly
14443,36,Female,Smartphone,Electronics,101675,2025-04-17 06:00:51,Pune,,Gray,Fall,3.6,No,Next Day Air,No,Yes,6,Credit Card,Annually
14444,44,Male,Smartphone,Electronics,66234,2024-02-07 21:12:47,Kolkata,,Blue,Summer,5.0,No,Standard,Yes,No,5,Credit Card,Monthly
14445,66,Male,Jeans,Clothing,9877,2025-07-16 20:49:58,Chennai,L,Black,Fall,4.1,No,Standard,No,No,12,Credit Card,Monthly
14446,28,Male,Headphones,Electronics,97691,2024-10-17 19:28:22,Pune,,Gray,Winter,4.4,No,Express,Yes,No,5,Debit Card,Monthly
14447,61,Female,Smartphone,Electronics,120267,2024-05-21 12:12:05,Bengaluru,,Gray,Fall,3.4,Yes,Free Shipping,No,,6,Credit Card,Quarterly
14448,43,Female,Laptop,Electronics,57768,2024-03-20 00:25:22,Chennai,,White,Spring,4.0,Yes,Standard,No,No,5,Credit Card,Annually
14449,32,Female,Backpack,Accessories,11288,2024-01-19 05:59:19,Bengaluru,,Brown,Winter,3.5,No,Standard,No,Yes,12,Debit Card,Monthly
14450,28,Male,Watch,Accessories,4980,2025-08-25 18:55:35,Jaipur,,Brown,Winter,4.5,No,Standard,Yes,No,14,Google Pay,Bi-Weekly
14451,37,Female,Smartphone,Electronics,97691,2024-02-05 07:40:10,Jaipur,,Gray,Fall,4.5,No,Express,No,No,7,Credit Card,Monthly
14452,30,Female,T-Shirt,Clothing,10043,2025-12-09 15:27:50,Delhi,S,Red,Winter,4.4,No,Standard,No,No,12,PayPal,Monthly
14453,47,Male,T-Shirt,Clothing,2822,2024-08-09 01:04:12,Mumbai,L,Blue,Winter,4.0,No,Standard,No,No,23,Credit Card,Bi-Weekly
14454,33,Male,Backpack,Accessories,4565,2024-08-09 12:04:54,Bengaluru,,Green,Summer,2.8,Yes,Express,No,No,16,PayPal,Annually
14455,61,Female,Boots,Footwear,16434,2024-09-11 19:20:11,Kolkata,,Brown,Summer,3.9,Yes,Standard,No,Yes,8,Debit Card,Monthly
14456,22,Female,Jeans,Clothing,6806,2025-09-11 08:15:49,Bengaluru,L,White,Winter,4.0,Yes,Standard,No,Yes,12,Debit Card,Quarterly
14457,35,Male,Watch,Accessories,13944,2025-08-13 23:50:43,Kolkata,,Red,Winter,5.0,No,Standard,Yes,Yes,10,Apple Pay,Monthly
14458,39,Female,Watch,Accessories,15438,2025-04-04 07:46:53,Bengaluru,,White,Fall,4.2,No,Next Day Air,No,No,9,Credit Card,Monthly
14459,52,Male,Headphones,Electronics,46148,2025-07-14 15:28:17,Jaipur,,White,Summer,4.4,Yes,Standard,Yes,No,11,Debit Card,Weekly
14460,33,Female,Headphones,Electronics,52954,2024-11-29 01:08:32,Mumbai,,White,Fall,4.3,Yes,Standard,No,Yes,4,Credit Card,Bi-Weekly
14461,50,Female,Jeans,Clothing,7636,2025-04-28 10:53:22,Chennai,S,White,Winter,3.6,No,Express,No,No,10,PayPal,Weekly
14462,39,Female,Jacket,Clothing,7553,2025-08-30 01:29:00,Kolkata,S,Red,Fall,3.9,Yes,Standard,No,No,10,Debit Card,Quarterly
14463,37,Male,Jacket,Clothing,2822,2024-10-17 17:36:17,Mumbai,L,Red,Fall,3.7,No,Free Shipping,Yes,No,13,Credit Card,Monthly
14464,58,Female,Jacket,Clothing,6723,2025-12-14 13:16:08,Mumbai,S,Black,Fall,4.1,No,Express,Yes,Yes,7,Credit Card,Bi-Weekly
14465,27,Female,Sneakers,Footwear,11786,2024-11-02 12:44:19,Mumbai,,Brown,Winter,3.2,No,Express,Yes,No,10,PayPal,Quarterly
14466,22,Male,Backpack,Accessories,24485,2024-10-12 05:37:51,Mumbai,,Black,Winter,4.6,No,Free Shipping,Yes,No,12,Debit Card,Quarterly
14467,32,Male,Backpack,Accessories,13529,2025-04-16 18:44:27,Delhi,,Gray,Spring,2.9,No,Standard,Yes,Yes,6,Credit Card,Monthly
14468,43,Female,Smartphone,Electronics,51045,2025-12-17 23:40:47,Bengaluru,,Black,Fall,5.0,No,Next Day Air,No,No,14,Google Pay,Bi-Weekly
14469,69,Female,Jacket,Clothing,2822,2024-10-06 19:52:43,Mumbai,L,Brown,Summer,4.4,Yes,Free Shipping,No,No,11,Google Pay,Bi-Weekly
14470,40,Male,Headphones,Electronics,91466,2024-05-10 17:17:33,Jaipur,,Black,Summer,5.0,Yes,Next Day Air,No,Yes,12,Credit Card,Monthly
14471,68,Male,Jeans,Clothing,9545,2025-04-07 20:24:44,Bengaluru,M,White,Winter,3.3,No,Standard,No,Yes,11,Credit Card,Bi-Weekly
14472,54,Female,Jacket,Clothing,5312,2024-06-24 08:18:21,Chennai,XL,Blue,Fall,4.5,No,Express,No,Yes,11,Debit Card,Monthly
14473,25,Male,Watch,Accessories,11952,2024-03-26 09:33:00,Hyderabad,,Brown,Spring,5.0,Yes,Standard,Yes,No,10,Google Pay,Monthly
14474,26,Male,Jeans,Clothing,6972,2025-03-13 07:37:39,Delhi,L,Black,Winter,4.8,Yes,Standard,No,Yes,8,Credit Card,Monthly
14475,32,Female,Backpack,Accessories,20252,2024-06-22 20:20:11,Bengaluru,,Brown,Summer,4.3,No,Next Day Air,No,No,20,PayPal,Quarterly
14476,38,Female,Boots,Footwear,11952,2024-07-02 06:43:17,Hyderabad,,Blue,Spring,4.4,No,Free Shipping,No,No,16,Debit Card,Quarterly
14477,45,Male,Backpack,Accessories,22327,2025-09-04 12:12:54,Chennai,,Black,Spring,2.9,Yes,Express,No,Yes,11,Credit Card,Bi-Weekly
14478,19,Male,T-Shirt,Clothing,9711,2024-04-10 20:38:56,Chennai,S,Brown,Fall,4.0,Yes,Express,Yes,No,8,Credit Card,Monthly
14479,59,Female,Headphones,Electronics,36271,2024-02-02 00:00:05,Pune,,Gray,Spring,4.0,No,Standard,No,No,12,PayPal,Monthly
14480,23,Male,Watch,Accessories,10292,2025-09-07 15:15:22,Chennai,,Brown,Fall,3.8,No,Next Day Air,No,No,7,Debit Card,Bi-Weekly
14481,54,Male,Boots,Footwear,12699,2024-09-18 01:54:04,Delhi,,Gray,Fall,4.2,No,Express,Yes,Yes,10,Credit Card,Quarterly
14482,63,Male,Smartphone,Electronics,113876,2025-10-25 18:02:04,Jaipur,,Brown,Winter,2.7,Yes,Next Day Air,No,No,6,PayPal,Monthly
14483,24,Male,Watch,Accessories,11703,2024-05-09 19:57:44,Kolkata,,Brown,Spring,3.2,No,Standard,Yes,No,12,Debit Card,Bi-Weekly
14484,35,Male,Jeans,Clothing,12367,2024-04-24 00:31:27,Chennai,L,Green,Winter,4.0,No,Standard,Yes,Yes,8,Credit Card,Weekly
14485,56,Male,Boots,Footwear,11288,2024-01-19 22:24:21,Chennai,,Gray,Fall,3.9,No,Standard,Yes,Yes,8,Google Pay,Weekly
14486,69,Male,Jacket,Clothing,12201,2025-07-04 01:51:07,Hyderabad,M,Red,Summer,3.8,No,Standard,Yes,,8,Credit Card,Bi-Weekly
14487,20,Female,Laptop,Electronics,46978,2025-09-02 03:34:39,Mumbai,,Black,Spring,4.3,No,Express,No,No,11,PayPal,Weekly
14488,36,Male,Jeans,Clothing,2656,2025-11-14 14:06:02,Mumbai,XL,Blue,Winter,2.7,Yes,Standard,No,No,8,Debit Card,Weekly
14489,66,Male,T-Shirt,Clothing,6308,2025-08-08 07:08:34,Delhi,M,Brown,Spring,4.0,No,Standard,Yes,No,9,Credit Card,Monthly
14490,48,Female,T-Shirt,Clothing,11703,2024-01-10 07:45:41,Kolkata,XL,White,Summer,3.9,No,Free Shipping,No,No,9,Credit Card,Weekly
14491,26,Female,Jeans,Clothing,4399,2025-09-20 06:35:17,Mumbai,S,Black,Fall,3.4,No,Next Day Air,No,No,15,PayPal,Bi-Weekly
14492,40,Male,Sneakers,Footwear,9213,2025-11-21 02:49:44,Pune,,Black,Fall,3.6,No,Express,No,No,7,Debit Card,Monthly
14493,34,Male,Smartphone,Electronics,24568,2024-11-08 14:05:14,Pune,,Black,Winter,3.8,Yes,Standard,No,No,9,Credit Card,Quarterly
14494,31,Female,Backpack,Accessories,6557,2025-06-11 07:09:04,Mumbai,,Green,Winter,3.8,No,Standard,No,Yes,8,Credit Card,Annually
14495,47,Male,Smartphone,Electronics,26643,2024-08-21 18:07:06,Hyderabad,,Gray,Fall,3.5,Yes,Standard,No,No,6,Credit Card,Monthly
14496,65,Female,Backpack,Accessories,21829,2025-05-21 06:02:53,Delhi,,Green,Fall,4.4,No,Standard,Yes,No,7,Credit Card,Quarterly
14497,21,Female,Backpack,Accessories,4648,2024-06-05 04:49:42,Chennai,,Brown,Fall,4.5,No,Express,Yes,No,8,Credit Card,Weekly
14498,36,Male,Backpack,Accessories,24070,2024-02-27 18:01:35,Mumbai,,Black,Winter,4.2,Yes,Standard,Yes,Yes,11,Cash,Quarterly
14499,36,Male,Boots,Footwear,3735,2024-02-23 23:25:52,Mumbai,,Red,Spring,3.2,Yes,Express,Yes,No,7,Debit Card,Quarterly
14500,48,Female,Boots,Footwear,15355,2025-04-02 04:13:00,Pune,,White,Summer,3.2,Yes,Express,No,,7,PayPal,Monthly
14501,56,Male,Boots,Footwear,10375,2025-04-15 07:22:13,Mumbai,,White,Winter,3.7,No,Express,Yes,No,4,Credit Card,Monthly
14502,36,Female,Boots,Footwear,7138,2024-04-13 07:57:35,Chennai,,Red,Fall,4.6,No,Next Day Air,No,No,14,Debit Card,Bi-Weekly
14503,32,Female,Sneakers,Footwear,10043,2024-04-19 09:51:09,Bengaluru,,Green,Fall,4.2,No,Next Day Air,No,Yes,14,Credit Card,Bi-Weekly
14504,34,Male,Sneakers,Footwear,5478,2024-01-05 11:59:37,Jaipur,,Gray,Winter,3.3,No,Standard,No,No,10,Credit Card,Annually
14505,62,Female,Boots,Footwear,6557,2024-06-13 09:11:02,Hyderabad,,Blue,Winter,3.5,Yes,Standard,No,No,9,Credit Card,Bi-Weekly
14506,33,Male,Laptop,Electronics,58681,2024-01-04 10:56:51,Jaipur,,White,Summer,3.6,No,Standard,No,Yes,6,Credit Card,Quarterly
14507,63,Male,Jeans,Clothing,1909,2024-11-02 14:50:22,Bengaluru,S,Red,Summer,4.1,No,Standard,No,No,21,Credit Card,Quarterly
14508,54,Male,Boots,Footwear,14193,2024-06-08 08:23:44,Mumbai,,Red,Winter,4.0,No,Standard,No,Yes,8,Credit Card,Monthly
14509,31,Male,Watch,Accessories,7885,2025-04-17 18:37:17,Delhi,,Green,Winter,4.0,No,Next Day Air,No,No,7,Credit Card,Monthly
14510,21,Male,Headphones,Electronics,118607,2025-12-09 20:09:59,Bengaluru,,Green,Summer,4.3,No,Express,No,No,6,Apple Pay,Weekly
14511,35,Male,T-Shirt,Clothing,7387,2024-01-08 14:57:56,Jaipur,L,Black,Fall,4.9,Yes,Next Day Air,No,Yes,13,Credit Card,Bi-Weekly
14512,34,Male,Backpack,Accessories,4814,2025-12-04 12:10:18,Bengaluru,,Red,Winter,4.5,No,Express,No,No,5,PayPal,Monthly
14513,49,Female,Jacket,Clothing,7221,2025-05-07 22:50:53,Chennai,M,Brown,Summer,4.7,Yes,Standard,No,Yes,10,Debit Card,Weekly
14514,23,Male,Watch,Accessories,8549,2024-05-17 21:22:36,Bengaluru,,Red,Winter,3.9,No,Express,Yes,No,9,Credit Card,Bi-Weekly
14515,22,Male,Smartphone,Electronics,123006,2024-07-02 19:58:51,Kolkata,,Brown,Winter,4.7,No,Free Shipping,No,No,11,Debit Card,Quarterly
14516,57,Female,Boots,Footwear,7719,2024-12-15 09:56:36,Pune,,Green,Winter,2.8,Yes,Standard,Yes,No,7,Credit Card,Quarterly
14517,22,Male,T-Shirt,Clothing,11703,2024-06-20 08:15:26,Kolkata,S,Black,Winter,2.5,No,Standard,Yes,Yes,12,Apple Pay,Monthly
14518,38,Male,Watch,Accessories,16766,2024-01-17 09:02:59,Kolkata,,White,Winter,4.2,No,Free Shipping,Yes,Yes,12,Debit Card,Bi-Weekly
14519,29,Male,T-Shirt,Clothing,12035,2025-04-02 18:49:10,Kolkata,S,Green,Summer,4.9,Yes,Standard,Yes,No,7,Credit Card,Bi-Weekly
14520,44,Female,Laptop,Electronics,21995,2025-02-20 01:26:51,Bengaluru,,Blue,Spring,4.8,No,Standard,Yes,No,12,PayPal,Monthly
14521,50,Male,Backpack,Accessories,16102,2024-05-25 14:45:08,Delhi,,Blue,Fall,4.6,No,Standard,No,No,4,Google Pay,Bi-Weekly
14522,33,Female,Jacket,Clothing,10126,2025-05-01 02:37:45,Chennai,XL,Red,Winter,3.3,No,Free Shipping,Yes,No,9,Credit Card,Weekly
14523,44,Male,Watch,Accessories,15770,2025-02-07 10:14:37,Delhi,,Red,Fall,5.0,Yes,Next Day Air,No,No,6,Cash,Annually
14524,27,Female,Laptop,Electronics,51377,2024-11-08 07:52:48,Kolkata,,Gray,Winter,3.7,No,Free Shipping,No,No,9,Credit Card,Weekly
14525,32,Male,Jacket,Clothing,4316,2025-09-18 09:16:01,Chennai,M,Black,Fall,2.9,No,Standard,Yes,No,13,Credit Card,Annually
14526,25,Female,Boots,Footwear,15936,2024-02-27 01:11:49,Mumbai,,Black,Winter,5.0,No,Next Day Air,Yes,Yes,9,Credit Card,Monthly
14527,24,Female,Jeans,Clothing,5478,2024-07-25 10:18:17,Mumbai,XL,Green,Fall,4.2,No,Standard,Yes,Yes,13,Google Pay,Weekly
14528,44,Female,Smartphone,Electronics,82917,2025-11-30 21:38:18,Mumbai,,Brown,Summer,4.5,No,Standard,No,No,9,Google Pay,Monthly
14529,40,Male,Laptop,Electronics,75115,2024-11-01 19:49:27,Kolkata,,Green,Summer,4.6,No,Free Shipping,No,No,12,PayPal,Quarterly
14530,40,Male,Sneakers,Footwear,12284,2025-07-24 22:21:13,Chennai,,Black,Winter,3.9,No,Standard,No,No,4,Credit Card,Weekly
14531,26,Male,Backpack,Accessories,13114,2025-06-16 16:47:48,Chennai,,Green,Spring,4.2,No,Standard,Yes,No,7,Debit Card,Monthly
14532,38,Male,Smartphone,Electronics,114042,2024-05-07 13:56:36,Jaipur,,Green,Spring,3.4,No,Free Shipping,No,Yes,11,Cash,Monthly
14533,41,Male,T-Shirt,Clothing,3071,2024-09-27 10:57:59,Chennai,XL,White,Spring,4.3,Yes,Standard,No,No,18,Debit Card,Weekly
14534,35,Male,Headphones,Electronics,75447,2024-10-05 01:27:12,Chennai,,Brown,Summer,3.2,Yes,Standard,No,Yes,8,PayPal,Quarterly
14535,35,Male,Jacket,Clothing,6142,2025-02-23 22:19:40,Chennai,M,Black,Fall,4.7,Yes,Next Day Air,No,Yes,9,Cash,Weekly
14536,66,Female,Smartphone,Electronics,123836,2024-03-27 16:50:58,Chennai,,Red,Spring,4.8,No,Standard,No,No,12,PayPal,Bi-Weekly
14537,23,Female,Laptop,Electronics,32204,2025-03-21 08:35:13,Kolkata,,Black,Fall,3.5,Yes,,No,No,9,Credit Card,Monthly
14538,37,Female,Smartphone,Electronics,92130,2024-07-10 08:37:59,Pune,,White,Spring,3.1,No,Standard,No,No,7,Debit Card,Annually
14539,60,Female,Headphones,Electronics,101011,2024-01-14 23:04:28,Kolkata,,Black,Fall,3.1,No,Next Day Air,Yes,No,5,Credit Card,Monthly
14540,56,Female,Boots,Footwear,4482,2025-01-03 13:27:12,Chennai,,Gray,Winter,3.4,No,Standard,No,Yes,5,Credit Card,Bi-Weekly
14541,25,Female,Backpack,Accessories,7885,2025-07-13 05:58:44,Pune,,Gray,Spring,4.0,Yes,Next Day Air,Yes,No,11,Debit Card,Annually
14542,59,Female,Boots,Footwear,15189,2024-07-07 17:22:12,Bengaluru,,Brown,Summer,3.1,No,Free Shipping,Yes,Yes,8,Credit Card,Bi-Weekly
14543,23,Male,Watch,Accessories,13778,2025-03-22 13:54:43,Kolkata,,Blue,Fall,3.1,No,Standard,No,No,12,Credit Card,Quarterly
14544,23,Male,Watch,Accessories,14442,2024-02-17 02:16:24,Pune,,Red,Fall,4.1,No,Standard,No,No,15,PayPal,Annually
14545,24,Female,Laptop,Electronics,40587,2025-02-24 16:19:03,Chennai,,Blue,Winter,3.4,No,Standard,No,No,12,Credit Card,Monthly
14546,28,Male,Jacket,Clothing,8383,2024-10-26 13:25:16,Kolkata,L,Gray,Winter,5.0,Yes,Free Shipping,Yes,Yes,15,Apple Pay,Monthly
14547,65,Male,Laptop,Electronics,54946,2025-08-31 15:02:28,Jaipur,,Brown,Summer,4.1,No,Standard,No,No,7,Debit Card,Annually
14548,43,Female,Headphones,Electronics,22825,2025-08-02 16:37:56,Pune,,Red,Spring,2.8,No,Free Shipping,Yes,No,11,Credit Card,Weekly
14549,37,Female,Sneakers,Footwear,3569,2025-01-31 12:43:53,Hyderabad,,Green,Winter,4.1,No,Express,No,No,6,Debit Card,Weekly
14550,41,Female,Backpack,Accessories,8964,2025-01-27 14:18:18,Jaipur,,Gray,Spring,3.8,Yes,Express,No,No,10,Debit Card,Monthly
14551,25,Female,Smartphone,Electronics,28054,2024-05-06 01:37:21,Kolkata,,Red,Fall,4.0,No,Express,No,Yes,10,Credit Card,Weekly
14552,49,Female,Boots,Footwear,5229,2025-12-15 01:26:14,Delhi,,Black,Summer,2.9,No,Express,No,No,11,Credit Card,Monthly
14553,26,Male,Jeans,Clothing,3071,2024-12-10 05:41:44,Mumbai,XL,Gray,Summer,3.8,Yes,Standard,No,Yes,10,Credit Card,Monthly
14554,40,Female,Boots,Footwear,8798,2025-04-19 19:48:21,Jaipur,,Black,Spring,4.0,Yes,Standard,No,No,8,Apple Pay,Monthly
14555,30,Female,Laptop,Electronics,65155,2024-12-07 00:05:11,Hyderabad,,Gray,Winter,4.8,No,Express,No,Yes,12,Credit Card,Bi-Weekly
14556,22,Male,Smartphone,Electronics,102837,2025-01-10 11:48:04,Jaipur,,Brown,Fall,5.0,Yes,Standard,No,Yes,10,Google Pay,Bi-Weekly
14557,31,Female,T-Shirt,Clothing,11537,2025-05-27 19:45:03,Bengaluru,M,White,Summer,3.6,Yes,Next Day Air,No,No,7,PayPal,Annually
14558,62,Male,Backpack,Accessories,11703,2024-05-30 04:20:20,Chennai,,Green,Spring,4.4,No,Standard,Yes,Yes,9,Credit Card,Bi-Weekly
14559,67,Male,Headphones,Electronics,87399,2024-03-07 00:37:49,Pune,,Black,Winter,4.0,No,Standard,No,Yes,12,PayPal,Quarterly
14560,41,Female,Sneakers,Footwear,9960,2025-10-22 10:24:25,Bengaluru,,Black,Summer,3.8,No,Standard,No,No,17,Credit Card,Bi-Weekly
14561,19,Female,Watch,Accessories,18260,2024-03-02 11:05:16,Chennai,,Gray,Winter,5.0,No,Standard,Yes,No,17,Cash,Monthly
14562,20,Female,Sneakers,Footwear,3403,2025-10-22 09:14:56,Bengaluru,,Green,Spring,4.4,Yes,Express,Yes,No,13,Credit Card,Quarterly
14563,65,Female,Laptop,Electronics,34611,2024-02-28 22:23:43,Hyderabad,,Gray,Winter,3.5,Yes,Standard,Yes,No,10,Apple Pay,Bi-Weekly
14564,59,Male,Smartphone,Electronics,117694,2025-04-15 10:13:06,Bengaluru,,Brown,Fall,4.1,No,Next Day Air,No,,10,Credit Card,Monthly
14565,30,Female,Jeans,Clothing,2407,2024-04-29 14:26:00,Mumbai,XL,Green,Spring,4.4,No,Express,No,No,11,Credit Card,Annually
14566,65,Female,Smartphone,Electronics,62997,2025-08-27 00:41:32,Jaipur,,Black,Spring,,Yes,Next Day Air,No,No,8,Credit Card,Weekly
14567,32,Male,T-Shirt,Clothing,9296,2024-11-19 10:10:51,Delhi,L,Green,Winter,3.7,No,Express,Yes,No,6,Cash,Annually
14568,50,Female,Backpack,Accessories,1660,2025-07-22 11:46:39,Bengaluru,,Black,Spring,4.0,No,Express,Yes,No,8,Google Pay,Monthly
14569,24,Male,T-Shirt,Clothing,11952,2024-11-03 14:36:16,Kolkata,L,Gray,Summer,5.0,No,Standard,No,No,7,Credit Card,Monthly
14570,60,Female,Jacket,Clothing,12367,2024-05-03 23:28:08,Mumbai,M,Gray,Winter,5.0,No,Standard,No,No,9,Google Pay,Monthly
14571,32,Female,Backpack,Accessories,10707,2024-09-01 05:34:01,Kolkata,,Brown,Fall,3.6,No,Standard,Yes,No,6,PayPal,Monthly
14572,28,Female,Laptop,Electronics,122010,2024-06-20 01:32:58,Bengaluru,,Red,Fall,2.9,Yes,Standard,Yes,No,12,Google Pay,Monthly
14573,48,Male,Smartphone,Electronics,28386,2025-11-19 11:02:39,Mumbai,,Red,Fall,4.0,Yes,Standard,No,No,11,Credit Card,Bi-Weekly
14574,20,Female,Laptop,Electronics,73704,2024-04-10 07:39:49,Bengaluru,,Brown,Spring,3.7,No,Free Shipping,No,No,18,Debit Card,Quarterly
14575,28,Female,Backpack,Accessories,12782,2025-07-12 06:12:25,Hyderabad,,Blue,Summer,5.0,No,Standard,No,No,9,Credit Card,Weekly
14576,20,Female,Boots,Footwear,9794,2025-04-07 08:46:40,Delhi,,Black,Summer,4.4,Yes,Free Shipping,No,Yes,16,Credit Card,Monthly
14577,43,Male,T-Shirt,Clothing,5893,2025-02-07 21:01:32,Kolkata,L,Gray,Winter,4.6,Yes,Free Shipping,No,No,13,Cash,Weekly
14578,32,Male,Boots,Footwear,16434,2025-02-10 09:30:40,Chennai,,Blue,Spring,3.9,No,Express,No,No,8,Debit Card,Monthly
14579,47,Female,Watch,Accessories,18592,2024-08-09 18:29:43,Pune,,Blue,Fall,4.5,Yes,Express,Yes,No,6,Credit Card,Monthly
14580,52,Female,Jeans,Clothing,5810,2024-08-20 23:55:03,Pune,L,Brown,Spring,3.5,Yes,Standard,No,No,6,PayPal,Monthly
14581,47,Male,Sneakers,Footwear,13114,2024-08-21 11:13:00,Hyderabad,,Gray,Summer,4.8,Yes,Standard,Yes,No,9,Credit Card,Weekly
14582,18,Male,Boots,Footwear,7470,2024-10-27 09:07:15,Delhi,,Black,Fall,4.0,No,Standard,No,No,9,Debit Card,Monthly
14583,41,Male,Backpack,Accessories,19256,2024-01-30 23:00:53,Delhi,,Red,Summer,2.5,No,Standard,No,,4,Google Pay,Weekly
14584,28,Male,T-Shirt,Clothing,4067,2025-10-18 13:34:38,Delhi,L,Green,Fall,4.6,No,Standard,No,Yes,12,Debit Card,Weekly
14585,25,Male,Headphones,Electronics,28718,2024-10-28 06:38:31,Chennai,,Black,Fall,3.5,No,Express,No,No,12,Apple Pay,Bi-Weekly
14586,58,Female,Boots,Footwear,8134,2024-10-18 22:22:57,Jaipur,,Gray,Fall,3.9,Yes,Standard,Yes,No,10,Apple Pay,Annually
14587,26,Male,Boots,Footwear,3403,2024-07-13 04:13:00,Kolkata,,Gray,Spring,3.9,No,Standard,No,No,2,Credit Card,Monthly
14588,49,Male,Sneakers,Footwear,15770,2024-12-01 11:48:12,Delhi,,Gray,Summer,3.7,No,Express,Yes,Yes,9,Credit Card,Quarterly
14589,56,Male,Laptop,Electronics,15770,2025-02-15 18:10:24,Jaipur,,Green,Summer,4.7,Yes,Next Day Air,No,No,16,Credit Card,Bi-Weekly
14590,66,Male,Smartphone,Electronics,20501,2025-10-30 18:47:55,Delhi,,Green,Fall,2.4,No,Express,Yes,Yes,6,Credit Card,Weekly
14591,68,Male,Headphones,Electronics,42164,2024-06-13 23:23:08,Hyderabad,,Blue,Winter,4.7,No,Next Day Air,No,Yes,10,Credit Card,Quarterly
14592,32,Female,Boots,Footwear,5810,2025-08-17 18:59:01,Bengaluru,,Brown,Fall,3.9,No,Standard,Yes,No,7,Credit Card,Quarterly
14593,20,Male,Jeans,Clothing,5644,2024-10-29 07:17:50,Pune,XL,White,Spring,3.6,Yes,Free Shipping,No,No,7,Debit Card,Annually
14594,29,Male,Headphones,Electronics,77024,2024-03-16 06:59:24,Pune,,Black,Fall,4.8,No,Express,Yes,No,13,Debit Card,Annually
14595,33,Female,Jacket,Clothing,2656,2024-09-16 05:38:24,Mumbai,XL,Brown,Winter,3.2,No,Express,Yes,Yes,6,Google Pay,Monthly
14596,21,Female,Laptop,Electronics,86818,2025-08-06 08:24:13,Kolkata,,Black,Winter,4.6,Yes,Standard,No,No,12,Debit Card,Monthly
14597,57,Male,Boots,Footwear,4980,2025-02-01 00:16:11,Mumbai,,Brown,Summer,5.0,Yes,Express,No,No,13,Credit Card,Bi-Weekly
14598,54,Male,Backpack,Accessories,10790,2025-04-09 15:31:14,Jaipur,,Black,Fall,3.8,No,Express,Yes,,11,Google Pay,Monthly
14599,48,Male,Watch,Accessories,16766,2025-09-19 20:06:44,Delhi,,Green,Winter,3.5,No,Express,No,Yes,13,Credit Card,Weekly
